ROW	COLUMN	X	Y	rosette	regenerating	stems	diameter	xcoord	ycoord	type
13	19	82	74	NA	0	6	6	1982	1374	skeleton
13	19	65	84	NA	0	1	7	1965	1384	skeleton
13	19	55	78	2	NA	NA	NA	1955	1378	seedling
13	19	69	77	1	NA	NA	NA	1969	1377	seedling
13	19	73	81	3	NA	NA	NA	1973	1381	seedling
13	19	71	80	1	NA	NA	NA	1971	1380	seedling
13	19	60	78	1	NA	NA	NA	1960	1378	seedling
13	19	70	70	2	NA	NA	NA	1970	1370	seedling
13	19	58	62	1	NA	NA	NA	1958	1362	seedling
13	19	58	63	2	NA	NA	NA	1958	1363	seedling
13	19	51	61	2	NA	NA	NA	1951	1361	seedling
13	19	68	4	2	NA	NA	NA	1968	1304	seedling
13	19	59	0	1	NA	NA	NA	1959	1300	seedling
13	19	45	7	1	NA	NA	NA	1945	1307	seedling
13	20	98	22	NA	0	1	10	2098	1322	skeleton
13	20	70	1	NA	0	1	5	2070	1301	skeleton
13	20	60	7	NA	0	2	10	2060	1307	skeleton
13	20	59	11	NA	0	1	3	2059	1311	skeleton
13	20	62	10	NA	0	1	3	2062	1310	skeleton
13	20	55	64	NA	0	4	6	2055	1364	skeleton
13	20	97	99	NA	0	1	7	2097	1399	skeleton
13	20	81	87	NA	0	1	4	2081	1387	skeleton
13	20	4	41	6	NA	NA	NA	2004	1341	rosette
13	20	5	48	4	NA	NA	NA	2005	1348	seedling
13	20	5	61	4	NA	NA	NA	2005	1361	seedling
13	20	33	99	2	NA	NA	NA	2033	1399	seedling
13	20	36	99	2	NA	NA	NA	2036	1399	seedling
13	20	50	99	1	NA	NA	NA	2050	1399	seedling
13	20	98	52	3	NA	NA	NA	2098	1352	seedling
13	20	91	73	1	NA	NA	NA	2091	1373	seedling
13	21	97	6	NA	0	1	2	2197	1306	skeleton
13	21	38	99	NA	0	1	4	2138	1399	skeleton
13	21	0	5	2	NA	NA	NA	2100	1305	seedling
13	21	62	4	1	NA	NA	NA	2162	1304	seedling
13	21	72	29	4	NA	NA	NA	2172	1329	seedling
13	21	51	31	8	NA	NA	NA	2151	1331	rosette
13	21	83	40	3	NA	NA	NA	2183	1340	seedling
13	21	56	45	1	NA	NA	NA	2156	1345	seedling
13	21	54	60	1	NA	NA	NA	2154	1360	seedling
13	21	42	61	1	NA	NA	NA	2142	1361	seedling
13	21	58	75	2	NA	NA	NA	2158	1375	seedling
13	21	46	81	1	NA	NA	NA	2146	1381	seedling
13	21	65	97	NA	0	1	2	2165	1397	skeleton
13	21	62	54	1	NA	NA	NA	2162	1354	seedling
13	21	11	75	2	NA	NA	NA	2111	1375	seedling
13	22	2	1	NA	0	1	5	2202	1301	skeleton
13	22	45	5	NA	0	1	6	2245	1305	skeleton
13	22	43	11	NA	0	2	11	2243	1311	skeleton
13	22	59	12	NA	0	6	10	2259	1312	skeleton
13	22	79	7	NA	1	5	8	2279	1307	regrowth
13	22	54	41	NA	0	1	10	2254	1341	skeleton
13	22	34	53	NA	0	4	10	2234	1353	skeleton
13	22	61	54	NA	0	5	9	2261	1354	skeleton
13	22	57	78	NA	0	1	13	2257	1378	skeleton
13	22	84	52	NA	0	7	12	2284	1352	skeleton
13	22	55	99	NA	2	2	10	2255	1399	regrowth
13	22	50	93	NA	0	1	4	2250	1393	skeleton
13	22	8	80	2	NA	NA	NA	2208	1380	seedling
13	22	21	77	1	NA	NA	NA	2221	1377	seedling
13	23	14	0	NA	0	5	11	2314	1300	skeleton
13	23	31	41	NA	0	2	9	2331	1341	skeleton
13	23	31	33	NA	0	1	6	2331	1333	skeleton
13	23	21	99	2	NA	NA	NA	2321	1399	seedling
13	23	52	47	4	NA	NA	NA	2352	1347	seedling
13	24	38	99	NA	0	1	6	2438	1399	skeleton
13	25	62	44	NA	0	1	12	2562	1344	skeleton
13	25	74	57	NA	0	1	11	2574	1357	skeleton
13	25	78	97	3	NA	NA	NA	2578	1397	seedling
13	25	83	2	1	NA	NA	NA	2583	1302	seedling
13	26	57	76	2	NA	NA	NA	2657	1376	seedling
13	26	11	78	1	NA	NA	NA	2611	1378	seedling
13	26	55	82	2	NA	NA	NA	2655	1382	seedling
13	27	61	6	NA	0	3	11	2761	1306	skeleton
13	27	53	11	NA	0	5	11	2753	1311	skeleton
13	27	45	13	NA	0	1	10	2745	1313	skeleton
13	27	0	64	NA	0	1	10	2700	1364	skeleton
13	27	17	88	3	NA	NA	NA	2717	1388	seedling
13	27	46	90	3	NA	NA	NA	2746	1390	seedling
13	27	16	91	1	NA	NA	NA	2716	1391	seedling
13	27	15	97	2	NA	NA	NA	2715	1397	seedling
13	28	93	1	1	NA	NA	NA	2893	1301	seedling
13	29	2	54	1	NA	NA	NA	2902	1354	seedling
13	29	4	57	1	NA	NA	NA	2904	1357	seedling
13	29	5	58	1	NA	NA	NA	2905	1358	seedling
13	29	75	94	2	NA	NA	NA	2975	1394	seedling
13	29	31	99	2	NA	NA	NA	2931	1399	seedling
13	29	5	86	1	NA	NA	NA	2905	1386	seedling
14	0	2	62	NA	2	1	15	2	1462	regrowth
14	0	11	52	NA	0	3	12	11	1452	skeleton
14	0	20	58	NA	0	1	10	20	1458	skeleton
14	0	16	67	NA	0	3	11	16	1467	skeleton
14	0	26	54	NA	0	1	14	26	1454	skeleton
14	0	0	25	NA	1	1	11	0	1425	regrowth
14	0	92	20	NA	0	1	11	92	1420	skeleton
14	0	98	16	NA	0	5	11	98	1416	skeleton
14	1	14	17	NA	0	3	10	114	1417	skeleton
14	1	78	99	NA	0	2	13	178	1499	skeleton
14	1	92	76	NA	0	3	13	192	1476	skeleton
14	2	26	28	NA	0	1	5	226	1428	skeleton
14	2	98	31	2	NA	NA	NA	298	1431	seedling
14	2	78	2	1	NA	NA	NA	278	1402	seedling
14	3	54	57	NA	0	3	7	354	1457	skeleton
14	3	22	69	NA	0	5	12	322	1469	skeleton
14	3	24	69	3	NA	NA	NA	324	1469	seedling
14	3	21	81	NA	0	1	11	321	1481	skeleton
14	7	69	36	NA	0	1	8	769	1436	skeleton
14	7	65	42	NA	1	1	9	765	1442	regrowth
14	7	91	39	NA	0	1	11	791	1439	skeleton
14	8	17	17	NA	0	1	8	817	1417	skeleton
14	8	97	45	NA	0	3	11	897	1445	skeleton
14	8	79	88	NA	0	1	9	879	1488	skeleton
14	8	25	8	1	NA	NA	NA	825	1408	seedling
14	8	26	9	1	NA	NA	NA	826	1409	seedling
14	8	27	7	1	NA	NA	NA	827	1407	seedling
14	8	41	28	4	NA	NA	NA	841	1428	seedling
14	8	36	29	3	NA	NA	NA	836	1429	seedling
14	8	38	30	2	NA	NA	NA	838	1430	seedling
14	8	37	32	1	NA	NA	NA	837	1432	seedling
14	8	67	46	2	NA	NA	NA	867	1446	seedling
14	8	10	72	6	NA	NA	NA	810	1472	rosette
14	8	76	98	1	NA	NA	NA	876	1498	seedling
14	9	86	51	NA	0	1	3	986	1451	skeleton
14	9	83	87	NA	0	7	12	983	1487	skeleton
14	9	72	78	NA	0	2	4	972	1478	skeleton
14	9	71	3	10	NA	NA	NA	971	1403	rosette
14	9	3	11	NA	0	1	10	903	1411	skeleton
14	9	16	64	2	NA	NA	NA	916	1464	seedling
14	9	32	67	2	NA	NA	NA	932	1467	seedling
14	9	12	65	1	NA	NA	NA	912	1465	seedling
14	9	16	77	2	NA	NA	NA	916	1477	seedling
14	9	19	78	2	NA	NA	NA	919	1478	seedling
14	9	15	79	1	NA	NA	NA	915	1479	seedling
14	9	15	80	1	NA	NA	NA	915	1480	seedling
14	9	81	93	NA	0	1	3	981	1493	skeleton
14	10	99	23	NA	0	1	4	1099	1423	skeleton
14	10	84	18	NA	0	5	11	1084	1418	skeleton
14	10	94	29	NA	0	3	11	1094	1429	skeleton
14	10	79	34	NA	0	4	4	1079	1434	skeleton
14	10	9	28	NA	0	2	8	1009	1428	skeleton
14	10	35	91	NA	0	1	9	1035	1491	skeleton
14	10	82	3	NA	0	1	7	1082	1403	skeleton
14	10	80	38	NA	0	1	4	1080	1438	skeleton
14	10	9	4	2	NA	NA	NA	1009	1404	seedling
14	10	73	13	3	NA	NA	NA	1073	1413	seedling
14	10	75	14	1	NA	NA	NA	1075	1414	seedling
14	10	71	14	1	NA	NA	NA	1071	1414	seedling
14	10	78	15	1	NA	NA	NA	1078	1415	seedling
14	10	94	2	1	NA	NA	NA	1094	1402	seedling
14	11	9	47	NA	0	4	10	1109	1447	skeleton
14	11	26	56	NA	0	1	10	1126	1456	skeleton
14	11	73	71	NA	0	6	11	1173	1471	skeleton
14	11	98	66	NA	0	1	12	1198	1466	skeleton
14	11	31	77	NA	0	1	3	1131	1477	skeleton
14	12	25	1	NA	0	1	11	1225	1401	skeleton
14	12	9	57	NA	0	1	12	1209	1457	skeleton
14	12	88	2	NA	0	1	4	1288	1402	skeleton
14	12	96	14	NA	0	1	12	1296	1414	skeleton
14	12	94	26	NA	0	1	10	1294	1426	skeleton
14	12	71	67	NA	0	1	9	1271	1467	skeleton
14	12	27	54	NA	0	1	10	1227	1454	skeleton
14	12	8	64	NA	0	1	8	1208	1464	skeleton
14	12	56	97	NA	0	1	10	1256	1497	skeleton
14	12	6	99	NA	0	1	4	1206	1499	skeleton
14	12	99	97	NA	0	1	7	1299	1497	skeleton
14	12	66	86	NA	0	1	4	1266	1486	skeleton
14	12	8	59	NA	0	1	4	1208	1459	skeleton
14	12	14	61	1	NA	NA	NA	1214	1461	seedling
14	13	42	19	NA	0	1	11	1342	1419	skeleton
14	13	6	32	NA	0	1	10	1306	1432	skeleton
14	13	19	42	NA	0	1	10	1319	1442	skeleton
14	13	34	57	NA	0	1	14	1334	1457	skeleton
14	13	38	46	NA	0	1	10	1338	1446	skeleton
14	13	25	61	NA	0	1	11	1325	1461	skeleton
14	13	39	67	NA	0	1	10	1339	1467	skeleton
14	13	48	51	NA	0	1	3	1348	1451	skeleton
14	13	90	90	NA	0	1	11	1390	1490	skeleton
14	13	27	51	2	NA	NA	NA	1327	1451	seedling
14	13	26	52	1	NA	NA	NA	1326	1452	seedling
14	13	42	53	1	NA	NA	NA	1342	1453	seedling
14	13	41	51	1	NA	NA	NA	1341	1451	seedling
14	13	23	59	1	NA	NA	NA	1323	1459	seedling
14	13	26	59	1	NA	NA	NA	1326	1459	seedling
14	13	27	60	1	NA	NA	NA	1327	1460	seedling
14	13	26	63	1	NA	NA	NA	1326	1463	seedling
14	13	25	66	2	NA	NA	NA	1325	1466	seedling
14	13	20	69	1	NA	NA	NA	1320	1469	seedling
14	13	42	91	NA	0	1	3	1342	1491	skeleton
14	13	82	88	NA	0	1	8	1382	1488	skeleton
14	14	21	46	1	NA	NA	NA	1421	1446	seedling
14	14	15	29	NA	0	1	3	1415	1429	skeleton
14	14	83	67	NA	0	1	7	1483	1467	skeleton
14	15	76	41	NA	0	1	11	1576	1441	skeleton
14	15	79	43	NA	0	1	3	1579	1443	skeleton
14	15	88	26	NA	0	1	7	1588	1426	skeleton
14	15	58	37	3	NA	NA	NA	1558	1437	seedling
14	15	57	39	5	NA	NA	NA	1557	1439	seedling
14	15	53	42	1	NA	NA	NA	1553	1442	seedling
14	15	54	43	1	NA	NA	NA	1554	1443	seedling
14	15	55	45	1	NA	NA	NA	1555	1445	seedling
14	15	58	45	1	NA	NA	NA	1558	1445	seedling
14	15	28	43	1	NA	NA	NA	1528	1443	seedling
14	16	46	14	NA	0	1	6	1646	1414	skeleton
14	16	51	18	NA	0	3	10	1651	1418	skeleton
14	16	4	2	NA	0	1	10	1604	1402	skeleton
14	16	10	69	NA	0	1	6	1610	1469	skeleton
14	16	22	65	NA	0	2	5	1622	1465	skeleton
14	16	43	68	NA	0	1	12	1643	1468	skeleton
14	16	44	99	NA	0	2	3	1644	1499	skeleton
14	16	46	99	NA	0	1	2	1646	1499	skeleton
14	17	60	3	NA	0	1	10	1760	1403	skeleton
14	17	61	4	NA	0	1	3	1761	1404	skeleton
14	17	41	12	NA	0	1	7	1741	1412	skeleton
14	17	85	99	NA	0	1	11	1785	1499	skeleton
14	17	81	3	2	NA	NA	NA	1781	1403	seedling
14	18	58	6	NA	0	1	2	1858	1406	skeleton
14	18	97	48	NA	0	2	12	1897	1448	skeleton
14	18	99	53	NA	0	1	7	1899	1453	skeleton
14	18	58	61	NA	0	1	10	1858	1461	skeleton
14	18	33	86	NA	0	1	5	1833	1486	skeleton
14	18	49	99	NA	0	1	5	1849	1499	skeleton
14	18	99	99	NA	0	1	13	1899	1499	skeleton
14	18	90	1	2	NA	NA	NA	1890	1401	seedling
14	18	87	4	2	NA	NA	NA	1887	1404	seedling
14	18	89	4	2	NA	NA	NA	1889	1404	seedling
14	18	85	8	1	NA	NA	NA	1885	1408	seedling
14	18	35	24	1	NA	NA	NA	1835	1424	seedling
14	18	44	25	2	NA	NA	NA	1844	1425	seedling
14	18	43	26	1	NA	NA	NA	1843	1426	seedling
14	18	89	32	1	NA	NA	NA	1889	1432	seedling
14	18	57	37	2	NA	NA	NA	1857	1437	seedling
14	18	41	48	1	NA	NA	NA	1841	1448	seedling
14	18	48	49	1	NA	NA	NA	1848	1449	seedling
14	19	26	44	NA	0	1	10	1926	1444	skeleton
14	19	25	43	NA	0	1	3	1925	1443	skeleton
14	19	8	5	3	NA	NA	NA	1908	1405	seedling
14	19	6	4	2	NA	NA	NA	1906	1404	seedling
14	19	69	7	2	NA	NA	NA	1969	1407	seedling
14	19	81	48	2	NA	NA	NA	1981	1448	seedling
14	19	77	61	1	NA	NA	NA	1977	1461	seedling
14	19	12	88	2	NA	NA	NA	1912	1488	seedling
14	19	15	88	1	NA	NA	NA	1915	1488	seedling
14	19	16	89	3	NA	NA	NA	1916	1489	seedling
14	19	25	89	1	NA	NA	NA	1925	1489	seedling
14	19	24	94	1	NA	NA	NA	1924	1494	seedling
14	19	14	95	1	NA	NA	NA	1914	1495	seedling
14	19	5	99	2	NA	NA	NA	1905	1499	seedling
14	19	7	99	2	NA	NA	NA	1907	1499	seedling
14	19	9	99	3	NA	NA	NA	1909	1499	seedling
14	20	73	52	NA	0	1	9	2073	1452	skeleton
14	20	92	67	NA	0	1	5	2092	1467	skeleton
14	20	92	12	NA	0	1	4	2092	1412	skeleton
14	20	18	5	4	NA	NA	NA	2018	1405	seedling
14	20	11	5	2	NA	NA	NA	2011	1405	seedling
14	20	18	7	2	NA	NA	NA	2018	1407	seedling
14	20	23	3	2	NA	NA	NA	2023	1403	seedling
14	20	33	1	4	NA	NA	NA	2033	1401	seedling
14	20	49	0	3	NA	NA	NA	2049	1400	seedling
14	20	53	3	2	NA	NA	NA	2053	1403	seedling
14	20	55	2	3	NA	NA	NA	2055	1402	seedling
14	20	55	4	1	NA	NA	NA	2055	1404	seedling
14	20	65	14	2	NA	NA	NA	2065	1414	seedling
14	20	58	16	2	NA	NA	NA	2058	1416	seedling
14	20	59	17	1	NA	NA	NA	2059	1417	seedling
14	20	64	18	3	NA	NA	NA	2064	1418	seedling
14	20	68	20	1	NA	NA	NA	2068	1420	seedling
14	20	72	44	1	NA	NA	NA	2072	1444	seedling
14	20	99	54	1	NA	NA	NA	2099	1454	seedling
14	20	98	52	1	NA	NA	NA	2098	1452	seedling
14	20	69	70	2	NA	NA	NA	2069	1470	seedling
14	20	48	73	1	NA	NA	NA	2048	1473	seedling
14	20	50	75	1	NA	NA	NA	2050	1475	seedling
14	20	70	91	1	NA	NA	NA	2070	1491	seedling
14	20	51	99	2	NA	NA	NA	2051	1499	seedling
14	21	37	22	NA	0	2	10	2137	1422	skeleton
14	21	53	99	NA	0	1	10	2153	1499	skeleton
14	21	34	33	NA	0	1	9	2134	1433	skeleton
14	21	56	33	3	NA	NA	NA	2156	1433	seedling
14	21	65	40	2	NA	NA	NA	2165	1440	seedling
14	21	79	48	1	NA	NA	NA	2179	1448	seedling
14	21	78	53	1	NA	NA	NA	2178	1453	seedling
14	21	92	58	1	NA	NA	NA	2192	1458	seedling
14	21	39	65	1	NA	NA	NA	2139	1465	seedling
14	21	60	73	NA	0	1	8	2160	1473	skeleton
14	21	45	71	2	NA	NA	NA	2145	1471	seedling
14	21	88	83	2	NA	NA	NA	2188	1483	seedling
14	21	73	98	1	NA	NA	NA	2173	1498	seedling
14	21	80	99	1	NA	NA	NA	2180	1499	seedling
14	22	60	3	NA	0	1	7	2260	1403	skeleton
14	22	64	4	NA	0	1	6	2264	1404	skeleton
14	22	61	27	NA	0	1	5	2261	1427	skeleton
14	22	22	42	NA	0	1	10	2222	1442	skeleton
14	22	6	82	NA	0	1	6	2206	1482	skeleton
14	23	66	22	NA	0	1	12	2366	1422	skeleton
14	24	28	82	NA	0	2	14	2428	1482	skeleton
14	24	39	77	3	NA	NA	NA	2439	1477	seedling
14	25	26	16	NA	2	6	11	2526	1416	regrowth
14	25	15	20	NA	0	1	7	2515	1420	skeleton
14	25	84	26	2	NA	NA	NA	2584	1426	seedling
14	25	41	46	3	NA	NA	NA	2541	1446	seedling
14	25	36	46	3	NA	NA	NA	2536	1446	seedling
14	25	71	60	1	NA	NA	NA	2571	1460	seedling
14	25	70	62	1	NA	NA	NA	2570	1462	seedling
14	25	10	99	6	NA	NA	NA	2510	1499	rosette
14	25	51	69	2	NA	NA	NA	2551	1469	seedling
14	27	29	16	1	NA	NA	NA	2729	1416	seedling
14	27	98	57	3	NA	NA	NA	2798	1457	seedling
14	28	77	34	1	NA	NA	NA	2877	1434	seedling
14	28	30	69	1	NA	NA	NA	2830	1469	seedling
14	28	31	69	1	NA	NA	NA	2831	1469	seedling
14	28	35	85	1	NA	NA	NA	2835	1485	seedling
14	28	28	86	2	NA	NA	NA	2828	1486	seedling
14	29	87	12	2	NA	NA	NA	2987	1412	seedling
