upper	lower	rain	month	yr
19.4	4	0	5	2002
25.5	11.8	0	5	2002
24	12	1.9	5	2002
19	10.5	0	5	2002
19	11.8	0	5	2002
18.5	11.8	6.4	5	2002
17.5	12	8.5	5	2002
16.9	11	1	5	2002
18	9.5	5.1	5	2002
16.8	8.9	1.1	5	2002
16	7.4	4.5	5	2002
14.5	1.5	4.6	5	2002
17.5	6.5	0	5	2002
16	9	0.8	5	2002
16	9	0.3	5	2002
17	7.8	1.8	5	2002
20	5.3	0	6	2002
22.5	5.5	0	6	2002
25.8	5.3	0	6	2002
16.5	7.8	0.3	6	2002
16.5	9	0	6	2002
15.3	11	27.1	6	2002
18	13.5	3.4	6	2002
14.8	8.4	1	6	2002
19.3	11.5	0.2	6	2002
15.5	9.5	3.6	6	2002
17.5	7.5	4.8	6	2002
17	10.5	8.1	6	2002
17.3	10.5	0.9	6	2002
20.5	10.5	0	6	2002
21.8	10.5	0	6	2002
20.5	13.5	0.9	6	2002
23.3	13.8	0	6	2002
25	14.5	0	6	2002
22	7.3	0	6	2002
21.5	11.8	0	6	2002
22	10	0.5	6	2002
21	12	3.8	6	2002
18.8	9	0	6	2002
19.8	7	0	6	2002
21	7.5	0	6	2002
19.3	8.3	0	6	2002
23.3	10.3	0	6	2002
18	7.1	0	6	2002
17.5	6.3	0	6	2002
19	9.5	0	6	2002
19.3	10.8	1.8	7	2002
17.3	9.5	5.3	7	2002
17.8	10.5	13.8	7	2002
17.5	9.5	0	7	2002
19.5	11.5	3.2	7	2002
20	12.3	1.6	7	2002
20.5	13	0.5	7	2002
19.8	14.5	1	7	2002
18.5	14.3	13.1	7	2002
20	7.3	0.4	7	2002
19	9.5	3	7	2002
19.5	6.5	0.9	7	2002
17.5	9	0.5	7	2002
21.5	7	0	7	2002
25	10	0	7	2002
26.5	13.3	0	7	2002
25	11.3	0	7	2002
21.4	11.8	0	7	2002
23.8	10.5	0	7	2002
24.3	10.8	0	7	2002
22	9.8	0	7	2002
19.8	6	0	7	2002
21.5	13	0	7	2002
20.3	14	0	7	2002
19.3	11.3	0	7	2002
21	15.3	0	7	2002
26.8	14.5	0	7	2002
24.3	13	0	7	2002
28.3	14.5	0	7	2002
31.8	15.5	0	7	2002
23.8	16	5.6	7	2002
23.5	9.5	34.5	8	2002
23.3	7.8	0	8	2002
23.5	11.8	0	8	2002
19.3	12	14.5	8	2002
21.8	8.8	0.3	8	2002
21.3	13	1.4	8	2002
23.3	13	0	8	2002
26	13.5	43	8	2002
20	13.3	9.2	8	2002
19.5	13	10.7	8	2002
21	12	13	8	2002
21	14	0.5	8	2002
22	10.5	0	8	2002
24.8	12	0	8	2002
26	13.3	0	8	2002
28.3	13.5	0	8	2002
27.3	11.5	0	8	2002
28.3	15.8	0	8	2002
25.5	16.5	0	8	2002
24.3	16	0	8	2002
21.5	12	0.9	8	2002
23.3	9.5	0	8	2002
22.5	9.5	0.1	8	2002
21	12	0	8	2002
23.3	11.5	4.7	8	2002
21.5	10.5	0	8	2002
17	13.8	0	8	2002
21.5	11.3	0	8	2002
21.8	11.8	0	8	2002
23.5	16	0	8	2002
21.5	11.5	0.6	8	2002
19.5	4.8	0	9	2002
21.3	5.3	0	9	2002
22	12	0	9	2002
24	7	0	9	2002
22.5	8	0	9	2002
21.5	15	0	9	2002
21.5	12.5	1.2	9	2002
19.5	5.5	1.1	9	2002
19.5	7	0.4	9	2002
15.5	8	18	9	2002
20.3	6	0	9	2002
22.3	11.5	0	9	2002
23	11.3	0	9	2002
24.5	13	0	9	2002
18.8	13	0	9	2002
17.8	4.8	0	9	2002
19.5	7.8	0	9	2002
19.5	9	0	9	2002
19	8	0	9	2002
20.3	12	0	9	2002
18.5	10	0	9	2002
19	8	0	9	2002
17.5	7	0	9	2002
19.5	6	0	9	2002
18.3	3.8	0	9	2002
18.3	10	0.2	9	2002
17.5	5	0	9	2002
17.3	5	0	9	2002
18.5	5.5	0	9	2002
20	3.5	0	9	2002
21.3	6	0	10	2002
21.8	12	0.2	10	2002
19.5	12.5	0.6	10	2002
19.5	3.8	0	10	2002
17.4	5.8	0	10	2002
18.8	10.5	0	10	2002
18.5	9	0	10	2002
16.3	9.5	0	10	2002
15.8	5.8	0	10	2002
15.8	9.3	0	10	2002
17.3	9	0	10	2002
14.3	8.8	3.5	10	2002
15.3	1.5	0	10	2002
12	5.8	15.5	10	2002
11.5	6.3	6.5	10	2002
14	8	18.1	10	2002
11	2.5	0	10	2002
11	0.5	1.8	10	2002
10.5	-1.8	1.1	10	2002
11.5	1	0	10	2002
13.3	5.8	5.4	10	2002
17.5	11.8	4.4	10	2002
15.8	6.8	1.4	10	2002
11.8	-2	0	10	2002
14	7.3	3.2	10	2002
15.5	8.5	5.6	10	2002
16	10	2.5	10	2002
13.3	5.5	0	10	2002
12.5	5.5	0	10	2002
13.8	9	0.2	10	2002
13.5	9	3.4	10	2002
13.8	9	0.6	11	2002
15	9	8.1	11	2002
15.8	9.3	14.1	11	2002
13.8	6.5	1.2	11	2002
13.5	3.8	0.4	11	2002
14.3	11	9.2	11	2002
13.5	4.5	9.8	11	2002
10	3.8	1.8	11	2002
14	6.8	7.3	11	2002
13.5	7	8	11	2002
15.5	6.8	0.9	11	2002
13	9	7.7	11	2002
11.8	6.3	11.6	11	2002
12	7.5	12.9	11	2002
12.8	4.5	5.7	11	2002
12.5	4.5	6.3	11	2002
9	6	4.6	11	2002
8.5	-1.8	1.8	11	2002
8.8	-0.5	0.1	11	2002
9.3	5.8	0	11	2002
11	7.3	3.6	11	2002
11	5	7.1	11	2002
9.8	4	11.8	11	2002
11.8	0.5	8.8	11	2002
9.5	1.8	6.7	11	2002
7.5	1.8	0.1	11	2002
12	4.8	0	11	2002
11.5	7.8	1.5	11	2002
12.8	3	3.4	11	2002
9.5	4.5	0.1	11	2002
12	6	5.6	12	2002
12	6.8	2.6	12	2002
10.3	6.3	1.8	12	2002
10.3	3	1.9	12	2002
9.8	3	3.3	12	2002
8.8	3.5	0	12	2002
8.5	3.5	0.2	12	2002
5.5	2.6	0.2	12	2002
3.8	2	0.6	12	2002
6	0	0	12	2002
4	-0.3	0	12	2002
3.8	1.8	0.1	12	2002
5.3	1.5	3.3	12	2002
7	4.5	0.2	12	2002
7.3	5.3	10.3	12	2002
7.5	4.5	3.6	12	2002
6.3	3.5	0.1	12	2002
5.5	-2	0	12	2002
10.5	-0.5	0	12	2002
6	0.5	0	12	2002
6.5	2	5	12	2002
12	6	20	12	2002
12.5	8.5	0.3	12	2002
12.5	10.1	2.3	12	2002
13.5	7.8	1.7	12	2002
11.8	8.3	6	12	2002
12.3	9.3	13.2	12	2002
12.3	6.5	0.2	12	2002
10.5	5.5	9.7	12	2002
13	8	4.2	12	2002
13.3	3.8	23.9	12	2002
10.8	3	15.4	1	2003
12.8	8	11.2	1	2003
11	5	2.1	1	2003
7.8	-0.3	0.7	1	2003
4	-5	0	1	2003
3	-2.8	0	1	2003
4	-3.8	0.2	1	2003
2	-7	0	1	2003
2	-1.8	2.9	1	2003
2.8	-2	0.3	1	2003
4.8	-3.8	1.2	1	2003
2.8	-7.3	0	1	2003
8.8	-5.3	0	1	2003
11	7.5	0	1	2003
11	7.8	0	1	2003
10.3	1.2	0.5	1	2003
10	3.1	0	1	2003
7	2.2	0.6	1	2003
10	4.3	15.4	1	2003
9.3	4.8	6.6	1	2003
9.8	6.8	4.5	1	2003
8.8	4.8	8.7	1	2003
9	4	0.3	1	2003
8	-3.5	0	1	2003
10	3	0.8	1	2003
12.5	5	1	1	2003
13	6.5	0	1	2003
14.8	4.5	1.3	1	2003
8.8	4	0.2	1	2003
6.5	0.8	1.8	1	2003
2	-3.5	1	1	2003
3.5	-3	10.5	2	2003
7.5	1	0.8	2	2003
8.8	2.8	0.3	2	2003
7	-0.5	0	2	2003
5.5	-0.8	0	2	2003
4.5	-5.8	0	2	2003
8.3	-0.5	0.3	2	2003
11	7.5	0.1	2	2003
10.9	6.5	5.6	2	2003
8.3	0	2.8	2	2003
6.5	4	3.5	2	2003
7	4.5	3.4	2	2003
7.8	0.5	0.5	2	2003
2.5	-4.8	0	2	2003
5	-4.9	0	2	2003
5	-1.5	0	2	2003
4	-3	0	2	2003
4.5	-5.5	0	2	2003
6.3	-3.5	0	2	2003
5.5	-2	0	2	2003
8.8	-3.5	0	2	2003
12	-2	0	2	2003
10.5	-1	0.8	2	2003
13.8	3.5	0	2	2003
13.5	3	0	2	2003
12.3	3	0.2	2	2003
14.5	3	0	2	2003
14	7.3	0.2	2	2003
10.3	2.8	6.6	3	2003
11.3	2.5	2.1	3	2003
11.3	-2.5	0.1	3	2003
10	2.8	0.5	3	2003
13.8	8.8	0.2	3	2003
12.5	3	8.8	3	2003
12	3.8	0	3	2003
10	5	6.9	3	2003
11	8.3	0.2	3	2003
13	7.3	0	3	2003
13	7.5	0	3	2003
12	4	0	3	2003
10.3	4.3	0.4	3	2003
9.3	0.3	0	3	2003
11.3	-2.5	0	3	2003
11.3	-2	0	3	2003
14.3	-3.8	0	3	2003
17.3	3	0	3	2003
12.5	-3	0	3	2003
15	-1.8	0	3	2003
14.5	1.8	0	3	2003
10.5	-1.5	0	3	2003
14.5	-2.5	0	3	2003
18.8	5.5	0	3	2003
16.5	2	0	3	2003
17	1.5	0	3	2003
17.3	3	0	3	2003
17.5	2.5	0	3	2003
15	5	0	3	2003
16.3	6.8	0	3	2003
16.8	-1	0	3	2003
15	2.3	0	4	2003
11.3	3.5	3.5	4	2003
11	-1	0.5	4	2003
14	3.5	0	4	2003
19.3	5.8	0	4	2003
17	5.3	0	4	2003
10	-3	0	4	2003
10.3	-5	0	4	2003
10.3	-4	0	4	2003
9	-2.5	0	4	2003
8.8	-3.5	0.1	4	2003
10.8	-3.5	0	4	2003
14.5	2.3	0	4	2003
18.5	10.5	0	4	2003
18.3	5.8	0	4	2003
24	3.3	0	4	2003
26.5	6.5	0	4	2003
23.8	5.8	0	4	2003
22	5.3	0	4	2003
11	5.5	0	4	2003
15.3	7.8	2.6	4	2003
14.8	0.5	0	4	2003
16.5	1	0	4	2003
19	2.5	0	4	2003
16.6	6.7	1.5	4	2003
18	6.7	5.8	4	2003
16.5	8.7	0.3	4	2003
16.8	14.3	8.5	4	2003
15	7.8	1.1	4	2003
16.8	8.3	1	4	2003
16.5	8	7.5	5	2003
16.3	8.8	3.7	5	2003
13.5	6.5	3.2	5	2003
17.5	5.5	0	5	2003
20.3	10.5	0	5	2003
17	2.5	0	5	2003
16.8	2.8	0	5	2003
19.8	5	0	5	2003
15.3	3.5	0	5	2003
17.3	2.8	0	5	2003
15	2	0	5	2003
15.5	6.5	0.4	5	2003
14	3.5	4.1	5	2003
13.5	3.5	10.2	5	2003
14.8	0.3	0	5	2003
16.5	7	3.5	5	2003
13.8	9.8	2.3	5	2003
15.8	9.8	5.7	5	2003
16.5	10.3	0	5	2003
15.8	7	4.7	5	2003
15.3	8.8	0.5	5	2003
16.4	12.4	1	5	2003
18	11.5	0	5	2003
17.4	8.4	0	5	2003
17.6	7	7.9	5	2003
17	6	2.2	5	2003
18.8	10	0	5	2003
20	11.3	0	5	2003
23.5	7.5	0	5	2003
25.8	8.5	0	5	2003
27	8.6	0	5	2003
27.5	11.6	0	6	2003
22.5	13.5	0.8	6	2003
21.8	7.5	0	6	2003
20.8	10	3	6	2003
20.5	8.5	1.6	6	2003
20.3	10.8	0	6	2003
19	14.3	3.8	6	2003
22	11	6.9	6	2003
20.3	9.3	0.5	6	2003
20.5	12.8	0.3	6	2003
21	12.5	0	6	2003
20.8	10	0	6	2003
22	8.3	0	6	2003
23.3	12	0.2	6	2003
25	7.3	0	6	2003
26	10.5	0	6	2003
26.8	10.8	0	6	2003
24.8	12.3	1.5	6	2003
19.8	15.8	0	6	2003
23	10.8	0	6	2003
21.5	6.5	0	6	2003
24.5	13.3	1.9	6	2003
24.8	13.3	23	6	2003
23	8.3	0	6	2003
23.8	8.8	0	6	2003
22.3	14	0	6	2003
25.3	14.8	0	6	2003
21.8	9.8	0	6	2003
22.8	5.3	0	6	2003
26.5	14.5	4.4	6	2003
21	11.3	2.2	7	2003
20.3	13.3	3.3	7	2003
20.3	11	0.5	7	2003
20	9.5	0	7	2003
20.5	9	0	7	2003
19	12	0	7	2003
22.8	10.5	0	7	2003
21	10	0	7	2003
24	14	0	7	2003
28.3	13.5	0	7	2003
28	13.3	0	7	2003
23	8.3	0	7	2003
27.5	9	0	7	2003
29.5	11.3	0	7	2003
30.5	13.5	0	7	2003
33.5	15	0	7	2003
22.8	15.8	8.8	7	2003
21	14.5	2.6	7	2003
24	13	0	7	2003
26.8	11.8	0	7	2003
23.8	13.5	0	7	2003
24	13.3	0	7	2003
23	13.8	0	7	2003
23.5	13.8	0.7	7	2003
22.5	14.5	1.5	7	2003
20.5	10.5	5.7	7	2003
20	13.8	9.4	7	2003
22	8.8	0	7	2003
21.8	15	1	7	2003
20.3	15	3.8	7	2003
23.3	13	0	7	2003
22.5	14.5	1	8	2003
18.6	10.2	0.2	8	2003
24.6	8.3	0	8	2003
29.5	11.5	0	8	2003
32	16.8	0	8	2003
32.5	17.5	0	8	2003
24.3	15.5	0	8	2003
29.5	15.3	0	8	2003
30.5	14.5	0	8	2003
34.8	14.5	0	8	2003
36.8	18	0	8	2003
33.5	16.3	0	8	2003
29	15.8	0	8	2003
27.8	12.3	0	8	2003
26	8	0	8	2003
24.8	13.5	0	8	2003
23.8	11.5	0	8	2003
26.8	13	0	8	2003
24.5	10	0	8	2003
21.5	6.5	0	8	2003
23.5	11.5	0	8	2003
23	16.8	0	8	2003
26	16.8	0	8	2003
27.5	18	0	8	2003
26.3	12	0	8	2003
21.5	11.8	0	8	2003
23.5	14.8	0	8	2003
24.8	13.8	0	8	2003
17.8	11.5	10.6	8	2003
18.7	13.7	1.1	8	2003
19	4.8	0	8	2003
19.3	10.3	0	9	2003
19	6	0	9	2003
20.5	12.3	0	9	2003
22.5	5.8	0	9	2003
24.3	7	0	9	2003
25.5	12.5	0.1	9	2003
21.5	5.5	0.3	9	2003
19.3	5.5	0	9	2003
21.8	9.5	0	9	2003
19.5	11.5	1.5	9	2003
21.8	7	0.7	9	2003
18.3	10.5	0.6	9	2003
21.4	5.5	0	9	2003
23.5	5.8	0	9	2003
25.5	5.3	0	9	2003
26	6.8	0	9	2003
27	6	0	9	2003
27.3	8	0	9	2003
21	10.8	0	9	2003
23	7	0	9	2003
26.5	9	0	9	2003
26	15.5	0	9	2003
21.3	6	5	9	2003
15	-1.3	0	9	2003
17.5	0	0	9	2003
19.5	3	0	9	2003
19.8	7.8	1.1	9	2003
18	7.3	0.1	9	2003
16.5	0.8	0	9	2003
18.5	5	0	9	2003
20	9	0	10	2003
18	10	3.8	10	2003
17.5	11.7	2.2	10	2003
17	7.5	0	10	2003
13.5	2	0	10	2003
13.3	6	0.5	10	2003
15.5	10	0	10	2003
14	5.5	0	10	2003
19.5	11	0	10	2003
17.5	12.5	0	10	2003
19.5	4.8	0	10	2003
18.5	3.5	0	10	2003
16.8	9.3	0	10	2003
17	9	0	10	2003
17.5	6	0	10	2003
16	4	0	10	2003
15.5	3	0	10	2003
15	3	0	10	2003
16.3	4	0	10	2003
13.3	4.5	0	10	2003
12.3	-1	0	10	2003
10	2	3.9	10	2003
9.3	5	0.4	10	2003
11	-1.8	0	10	2003
10	-1	0	10	2003
11.2	2	0.2	10	2003
11.5	-3	0	10	2003
11.5	-4	0	10	2003
12	0.8	3.9	10	2003
10.5	1.9	5.5	10	2003
10.3	5.6	14.4	10	2003
12.1	5	1.5	11	2003
11.8	5.1	6.7	11	2003
14.3	8.5	7.6	11	2003
14.5	0.8	0	11	2003
15	7.5	0.5	11	2003
15	6.3	0	11	2003
17.5	5.8	0	11	2003
14.5	7.3	0	11	2003
9	4	0	11	2003
10	6.8	0.6	11	2003
13.5	3.5	0.1	11	2003
12.3	6.8	4.9	11	2003
13.5	4	0.1	11	2003
14	2	0.4	11	2003
13.5	1	0	11	2003
12.3	3.5	0	11	2003
10.3	1	0	11	2003
13.8	8.3	2.2	11	2003
14.8	11.5	0	11	2003
14.5	10	1	11	2003
12.5	8	5.5	11	2003
9.3	7.3	13.1	11	2003
8	5.5	29.5	11	2003
7	5.5	21.2	11	2003
9.5	-0.8	0.1	11	2003
12	6	26.1	11	2003
8	-1.8	1.9	11	2003
8	-3	0	11	2003
10	-1.5	0.1	11	2003
11.8	3.8	4.5	11	2003
9.5	4.8	14.7	12	2003
10	4.8	8	12	2003
10.8	6	1.1	12	2003
9	7	0	12	2003
8.8	7.3	0	12	2003
8.8	-1	0.6	12	2003
8.3	-2	0.3	12	2003
6	-5.3	0	12	2003
7.3	-2.8	0	12	2003
10.3	-1.3	0	12	2003
9.5	0	5.9	12	2003
11.8	0.8	2.2	12	2003
13.5	4	9.5	12	2003
13.8	5.5	0.8	12	2003
10	0.3	0	12	2003
5.8	-5.8	0	12	2003
6	-4.5	0	12	2003
8	-3.5	0	12	2003
8.2	-2.2	0	12	2003
9.5	3.5	3.7	12	2003
12.5	3.3	1.9	12	2003
7	-0.8	0	12	2003
6	-0.3	1.5	12	2003
9.5	5.3	1.3	12	2003
10	8.5	0	12	2003
11.3	8.5	0.1	12	2003
10.5	2.3	1.9	12	2003
8	1.5	3.2	12	2003
5.4	0	4	12	2003
3.5	1.3	5.6	12	2003
3.8	-1.5	0.7	12	2003
5.5	0.5	5.2	1	2004
8	3.8	1.4	1	2004
4.5	-4	0	1	2004
5.5	1.8	0.8	1	2004
8.3	6.8	0.5	1	2004
11	6.5	2.3	1	2004
11.5	5	0.1	1	2004
10.4	7	11.3	1	2004
11.3	4.3	2.9	1	2004
9.5	3.5	1	1	2004
11.8	7.4	7.6	1	2004
10.5	3.5	5.2	1	2004
11	4.5	9	1	2004
9.5	3.3	1.7	1	2004
7.5	1.3	0.6	1	2004
9	2.1	6.2	1	2004
8.1	-1.5	0	1	2004
6.5	-1.8	0	1	2004
8.5	-1.3	0	1	2004
10.8	7.8	0.2	1	2004
9.8	7	1.5	1	2004
9.3	5.5	0	1	2004
8	5.5	6.3	1	2004
9	3.3	4.5	1	2004
4	1.8	0	1	2004
7.5	-0.5	0.2	1	2004
5.5	1.8	0	1	2004
4.5	-1.3	2	1	2004
5.5	-4	1.2	1	2004
4	-1.8	0	1	2004
10.3	3	7.5	1	2004
12	8.5	6.9	2	2004
13	8.5	8.1	2	2004
14.5	11	0.1	2	2004
15.3	11.5	2.3	2	2004
16	11.8	0.2	2	2004
13.5	9.5	1.3	2	2004
11	5	5.5	2	2004
9.8	4.5	0	2	2004
8.8	-3.8	0	2	2004
5.3	-2.5	0	2	2004
9.5	3.3	0	2	2004
13	6.5	0.1	2	2004
11.5	6	0	2	2004
9.8	6	0.4	2	2004
9.3	4.5	0.3	2	2004
9.5	2	0	2	2004
7.8	1.5	0	2	2004
7	3	2.7	2	2004
8.5	2	0.2	2	2004
8.5	0	0	2	2004
3.5	-2.5	0	2	2004
6.8	1.3	0	2	2004
7.3	-1.5	0	2	2004
6	-3.3	0	2	2004
6.8	-1.3	2.5	2	2004
3.5	-4	0	2	2004
4.5	-1	0	2	2004
5.3	-2.8	0	2	2004
3.5	-2	0	2	2004
6.3	-5.5	0.3	3	2004
6.5	-5.8	0	3	2004
5.3	-4.8	0	3	2004
10.3	3.8	2.9	3	2004
10	2.5	0	3	2004
10.3	3	0	3	2004
10.3	3.3	0	3	2004
8.8	-1.8	1.5	3	2004
9.8	1.5	0	3	2004
9	-1.5	0	3	2004
5.8	0.3	0	3	2004
6	0	5.3	3	2004
7.3	1.5	6.8	3	2004
10	6.5	3.5	3	2004
11	7.8	2.3	3	2004
13.5	10	0.1	3	2004
17.3	5.3	0	3	2004
14.5	4.5	0	3	2004
13.7	6.8	2.8	3	2004
12.5	7	4.1	3	2004
14.1	5.9	0.2	3	2004
11.8	3.3	2.5	3	2004
10.5	2	0.5	3	2004
10	2	0.9	3	2004
9	-0.3	1.9	3	2004
9.3	-1.3	0.1	3	2004
9.5	4.5	0.8	3	2004
8.5	5.8	0	3	2004
9.8	5	0	3	2004
14	1.3	0	3	2004
16.3	2	0	3	2004
19	8.5	0.3	4	2004
16.5	8.5	2.6	4	2004
15.8	5.3	0.1	4	2004
15.8	5.5	5.6	4	2004
13.5	5.5	0.6	4	2004
12.3	3.3	1.7	4	2004
9.8	3	8.1	4	2004
10.5	0.8	0.5	4	2004
11.5	-0.5	0.1	4	2004
12.5	4	2.2	4	2004
11.5	-0.5	0.1	4	2004
12.5	1.5	0	4	2004
15.8	5.8	0	4	2004
15	0.5	0	4	2004
16	3.3	0	4	2004
15.5	4.5	0	4	2004
19.5	5.8	0	4	2004
15.8	6	5.3	4	2004
11	1.3	14.4	4	2004
12.8	-1.5	0.5	4	2004
13.3	8.5	1.6	4	2004
14.8	1.5	3.8	4	2004
16.8	3.3	0	4	2004
19	3.2	0	4	2004
21.8	3.3	0	4	2004
21.8	4.5	0	4	2004
21.5	8	0	4	2004
17.5	9.3	15.5	4	2004
13	-0.8	0	4	2004
13	6.3	4.1	4	2004
11.8	8	4.8	5	2004
14	4.8	0	5	2004
19	7.5	1.2	5	2004
13.8	6	14.6	5	2004
10.8	3.8	8.3	5	2004
13	5	1	5	2004
15.2	6.5	0	5	2004
16	8.5	2.9	5	2004
12.6	8.8	0.3	5	2004
16	10.5	3	5	2004
20.8	8.3	0	5	2004
16.8	8	0	5	2004
13.5	6	0	5	2004
18.5	5.5	0	5	2004
20	8	0	5	2004
21.5	8	0	5	2004
23.5	6.5	0	5	2004
23.5	9.3	0	5	2004
22.8	9	0	5	2004
23.3	12.5	0	5	2004
21.5	7.8	2.3	5	2004
16.8	2.3	0	5	2004
17.3	1.8	0	5	2004
19	3.5	0	5	2004
20.3	8.8	0	5	2004
20	11.3	0	5	2004
19	8.8	5	5	2004
18.5	4.3	0	5	2004
20	12.3	0	5	2004
20.3	10	0	5	2004
18.3	7.5	0.2	5	2004
20.3	11.3	14.5	6	2004
17.3	10.3	0	6	2004
20	9	0	6	2004
21.3	14.5	0	6	2004
23.5	15	0.2	6	2004
21	10.8	0	6	2004
25	10	0	6	2004
27.5	11	0	6	2004
29.8	13.5	0	6	2004
23.3	13.3	0	6	2004
24	12.5	0	6	2004
21	10.5	0	6	2004
21	8.5	0	6	2004
25	13	0	6	2004
28	12.8	0	6	2004
26.3	10.8	0	6	2004
26	13.6	0	6	2004
18.7	12.2	0	6	2004
18.5	4.4	0	6	2004
18	6.1	0	6	2004
16.8	4.8	0.1	6	2004
18.8	5.5	1	6	2004
20.3	13	17.5	6	2004
16.3	10.8	1.6	6	2004
19	9	0.3	6	2004
21.8	6.3	0	6	2004
18.5	13.8	1.6	6	2004
22.8	9.5	8	6	2004
20	10.5	0	6	2004
22.3	13.3	0	6	2004
20.5	9.8	0	7	2004
19.5	11	4.9	7	2004
18.5	10.5	1.2	7	2004
19	10	0.4	7	2004
18.3	8.3	1	7	2004
21	6.5	0	7	2004
23.5	9.5	0	7	2004
22	10.5	12.2	7	2004
19	10	2	7	2004
18.5	8	0	7	2004
18	10.3	3.8	7	2004
17.8	10.3	0.2	7	2004
18	7.5	0	7	2004
20.3	12.3	0.4	7	2004
22.2	7.5	0	7	2004
24.7	16.4	0.3	7	2004
22.9	15.2	0	7	2004
24.1	13.8	0.2	7	2004
21.5	7.5	0	7	2004
22.5	8.8	0	7	2004
25	15.8	0	7	2004
23	12	0	7	2004
26.5	13	0	7	2004
24.5	11.5	0	7	2004
24	11.5	0	7	2004
23	15	0	7	2004
21.5	11.5	0.3	7	2004
23	9.5	0	7	2004
26.8	12	0	7	2004
28.5	16.8	0	7	2004
25.5	11.5	0	7	2004
28.5	14.8	0	8	2004
27.8	14	0	8	2004
29.5	16.8	0	8	2004
28.5	12.8	0	8	2004
28.5	16.8	0	8	2004
28.8	14	24.5	8	2004
27.5	12	0	8	2004
29.8	13.5	0	8	2004
30.5	19	0.8	8	2004
21.8	16.5	13.7	8	2004
25	13.5	0	8	2004
24.5	16.5	1.8	8	2004
23	14	1.9	8	2004
23.8	14.3	4.2	8	2004
24	12	0	8	2004
23	15	0.1	8	2004
21	14	1.6	8	2004
23.8	16.3	1.6	8	2004
22.5	13	4	8	2004
22	14	2.3	8	2004
21	9.5	4.1	8	2004
20	10	0	8	2004
21.5	13.3	6.3	8	2004
21	14	3.1	8	2004
21	11.8	0.4	8	2004
21	11.8	2.1	8	2004
20.8	13.5	3.5	8	2004
20.8	8.5	0.5	8	2004
20	9	0.1	8	2004
18.8	10.5	0.2	8	2004
19.3	8.8	0	8	2004
20	5	0	9	2004
21.8	8.3	0	9	2004
22.5	8.8	0	9	2004
26.3	10	0	9	2004
25.5	12	0	9	2004
28	13.5	0	9	2004
25	17	0	9	2004
24	14	0	9	2004
24.8	13.5	0	9	2004
26	12	1.8	9	2004
20.5	16	0.2	9	2004
20.3	10.5	0.1	9	2004
18.3	13.3	7.2	9	2004
18	11	6.5	9	2004
18.8	11	0	9	2004
18.5	3.5	0	9	2004
19.3	13	0.1	9	2004
19.5	15.3	0.7	9	2004
20	9.8	1.1	9	2004
17	13.5	0	9	2004
18	10.5	1.6	9	2004
20	11	0	9	2004
19.3	15	0	9	2004
21.5	6	0	9	2004
15.8	3.3	0	9	2004
14.8	9.3	1.1	9	2004
20.3	12.8	0	9	2004
19	13.3	0	9	2004
17.8	12.3	0	9	2004
15.5	13.3	3.1	9	2004
19	6.5	0.3	10	2004
16.5	8.5	1.3	10	2004
17.3	8.8	3.1	10	2004
16	11.5	14.6	10	2004
16	6	0	10	2004
17.5	8	0.6	10	2004
15.3	6.5	1.8	10	2004
14.3	3	0	10	2004
15.5	6	0	10	2004
14.5	8.3	0	10	2004
15	8.5	0	10	2004
14.5	9.8	1.4	10	2004
13	8	2.6	10	2004
14.5	8.5	24.5	10	2004
15.5	6	1.5	10	2004
15.3	6	2.5	10	2004
15	5.5	0.6	10	2004
11.8	3.5	1	10	2004
13	-0.5	0.5	10	2004
14	7	6.1	10	2004
16	7	13.5	10	2004
15	10.5	0	10	2004
15.8	12.8	0.2	10	2004
16	12.5	16.5	10	2004
17	10.5	2.6	10	2004
14	4	0	10	2004
13.8	0.8	0	10	2004
13.5	8.5	3.6	10	2004
15.5	7.5	4.8	10	2004
14	7.5	0.1	10	2004
16	8	0	10	2004
13.3	5.5	0	11	2004
12.5	8.3	3.9	11	2004
11	8.8	0.6	11	2004
14.5	8.4	0.3	11	2004
12.8	3.1	0	11	2004
11.6	5.9	0	11	2004
11.8	8.6	0.4	11	2004
11.5	8.3	2	11	2004
11.8	8	1.4	11	2004
9	3.5	4.8	11	2004
10	1.3	0	11	2004
10.5	3.8	0.5	11	2004
13.3	0	0.3	11	2004
7	-2.8	0	11	2004
9	0	0	11	2004
9.8	6.5	0	11	2004
13	9	0	11	2004
13.5	7.8	3.2	11	2004
10.5	0.3	4.1	11	2004
5	-2	0.1	11	2004
4.8	0.3	5.4	11	2004
12.8	4	0.4	11	2004
13.8	9.3	0	11	2004
11.5	7.5	0	11	2004
10.5	6.3	0	11	2004
11	3.5	0	11	2004
13	5.3	0.7	11	2004
9.3	5	1.8	11	2004
6.5	3.8	2.7	11	2004
7.5	-1.5	0	11	2004
7.3	-2.8	0	12	2004
6	-2.5	0	12	2004
5.8	-0.3	0	12	2004
6.8	1	0	12	2004
10	5.8	0	12	2004
9.5	7.8	0	12	2004
10.8	-0.5	0	12	2004
8.8	4.3	0	12	2004
8.5	-0.3	0	12	2004
5.8	0.8	0	12	2004
6	-2.5	0	12	2004
6.5	0	0	12	2004
5.5	1	0	12	2004
6	0.1	0.1	12	2004
10.5	5.5	0.1	12	2004
11.5	7.5	0.9	12	2004
10.5	6	4.5	12	2004
6.5	1.8	12.1	12	2004
