"X.Y..m..d","AA","AXP","T","BA","CAT","C","KO","DD","EK","XOM","GE","GM","HWP","HD","HON","INTC","IBM","IP","JPM","JNJ","MCD","MRK","MSFT","MMM","MO","PG","SBC","UTX","WMT","DIS"
"1996-02-14","12.99","14.68","33.17","40.45","29.02","10.91","38.19","34.66","66.34","19.69","12.90","34.68","21.80","10.29","25.18"," 7.21"," 28.39","34.14","19.60","22.59","25.09","31.88"," 12.34"," 59.79","25.02"," 41.95","24.95","24.25","10.69","20.58"
"1996-02-15","12.85","14.68","32.74","40.02","28.85","10.93","38.31","34.77","66.12","19.72","12.78","33.11","21.25","10.56","25.23"," 7.15"," 29.23","33.81","19.60","22.08","25.33","31.43"," 12.31"," 58.92","24.64"," 42.19","24.25","23.99","10.39","20.54"
"1996-02-16","12.82","14.53","32.43","39.60","29.02","10.87","37.95","34.28","64.30","19.42","12.70","33.45","23.47","10.42","25.23"," 7.16"," 29.32","32.82","19.60","21.85","24.96","31.04"," 12.23"," 58.05","24.70"," 42.13","24.19","23.79","10.27","20.62"
"1996-02-20","12.48","14.41","32.31","39.17","29.39","10.64","38.01","34.00","62.59","19.27","12.62","33.45","23.59","10.07","24.65"," 7.20"," 29.60","32.93","19.31","21.50","24.71","30.02"," 12.22"," 58.05","24.54"," 41.27","23.87","23.58","10.08","20.38"
"1996-02-21","12.56","14.72","32.80","40.26","29.83","10.71","38.60","34.11","63.02","19.51","12.76","33.28","24.24","10.20","24.83"," 7.37"," 29.88","32.60","20.03","22.02","25.64","30.13"," 12.48"," 57.14","25.02"," 40.91","24.08","24.29","10.57","20.50"
"1996-02-22","12.94","14.76","32.55","40.51","30.42","11.13","39.60","34.44","64.30","19.90","13.05","34.11","25.41","10.40","25.29"," 7.58"," 30.84","33.15","20.43","22.08","26.20","30.36"," 12.81"," 58.46","25.41"," 40.54","24.68","24.72","10.81","20.74"
"1996-02-23","13.34","14.72","32.74","40.57","30.31","11.29","39.19","34.93","64.52","19.60","13.07","33.61","25.47","10.29","25.63"," 7.56"," 31.22","33.26","20.97","21.70","25.83","30.36"," 12.94"," 57.80","25.60"," 40.78","24.30","25.24","10.75","20.90"
"1996-02-26","12.85","14.37","32.06","39.66","29.99","11.21","38.54","34.55","62.91","19.15","12.86","34.27","24.88"," 9.87","25.80"," 7.51"," 31.03","32.60","20.29","21.76","25.21","29.74"," 12.58"," 56.48","25.69"," 40.85","23.98","25.07","10.51","20.90"
"1996-02-27","12.65","14.68","31.57","39.35","30.04","11.15","38.72","34.49","62.27","18.91","12.74","34.02","25.10"," 9.71","25.80"," 7.49"," 31.99","32.49","20.50","21.70","25.09","29.40"," 12.52"," 56.92","25.57"," 40.60","24.08","24.87","10.51","20.90"
"1996-02-28","12.56","14.45","31.57","39.17","29.34","11.17","38.37","33.89","61.54","18.64","12.47","34.11","25.50"," 9.54","25.40"," 7.55"," 31.65","32.27","20.76","21.79","24.65","29.74"," 12.52"," 57.14","25.53"," 40.17","23.70","25.01","10.27","21.19"
"1996-02-29","13.08","14.41","31.38","39.35","28.91","10.81","38.07","33.35","61.54","18.94","12.37","33.86","24.82"," 9.52","25.63"," 7.31"," 30.47","31.50","20.72","21.70","24.84","29.91"," 12.34"," 57.25","25.31"," 40.11","23.81","24.81","10.27","21.07"
"1996-03-01","13.17","14.60","30.89","39.05","29.23","11.03","38.72","34.33","61.43","19.00","12.60","34.77","23.44"," 9.74","26.38"," 6.97"," 29.35","31.61","21.05","22.29","25.02","30.41"," 11.94"," 57.14","25.57"," 41.40","23.43","24.66","10.45","21.23"
"1996-03-04","13.37","14.72","31.44","39.54","29.39","11.09","39.60","34.87","61.75","18.91","12.76","34.52","23.16","10.48","27.30"," 6.82"," 28.86","32.16","21.05","22.46","25.52","30.87"," 12.03"," 57.14","25.95"," 41.89","23.43","25.56","10.75","21.47"
"1996-03-05","13.34","14.76","31.94","39.41","29.34","10.93","39.72","35.20","63.47","19.27","12.82","34.52","23.90","10.70","26.84"," 6.89"," 29.57","32.16","20.90","22.34","26.20","31.09"," 12.27"," 57.58","26.59"," 42.80","24.08","25.42","10.99","21.47"
"1996-03-06","13.42","14.60","31.69","39.17","29.34","10.93","39.19","34.71","64.98","19.60","12.76","34.44","23.00","10.40","26.90"," 6.62"," 29.07","32.38","20.47","22.26","26.02","30.06"," 12.12"," 57.91","26.49"," 42.31","23.92","25.44","11.05","21.39"
"1996-03-07","13.51","14.64","32.06","38.99","29.34","10.87","39.37","34.38","64.66","19.72","12.76","34.68","23.00","10.59","26.50"," 6.61"," 29.10","33.59","20.07","22.81","26.14","30.40"," 12.16"," 57.80","26.72"," 42.80","23.65","25.18","10.93","21.51"
"1996-03-08","13.37","14.02","31.13","38.14","29.12","10.22","37.84","33.24","61.97","18.88","12.25","33.61","22.30","10.26","25.46"," 6.65"," 28.39","33.81","19.20","22.05","25.27","27.67"," 11.89"," 55.38","25.50"," 41.70","22.67","24.49","10.87","21.11"
"1996-03-11","14.14","13.98","30.64","40.26","30.26","10.12","38.25","34.55","64.01","18.94","12.54","34.77","23.44","10.56","26.38"," 6.87"," 29.13","33.70","19.06","22.11","25.09","29.43"," 12.06"," 55.82","26.08"," 42.07","22.84","25.30","10.75","21.35"
"1996-03-12","14.11","14.17","30.52","39.66","30.48"," 9.90","38.31","34.87","62.61","19.00","12.29","34.60","23.10","10.67","26.61"," 6.82"," 28.39","34.03","18.99","21.85","25.15","28.64"," 11.97"," 57.58","26.17"," 41.89","22.24","25.94","10.81","21.79"
"1996-03-13","14.17","14.13","30.76","39.17","30.59","10.14","38.37","35.53","62.72","19.06","12.23","34.27","23.34","10.67","25.92"," 6.98"," 28.79","34.15","19.31","21.56","25.02","27.96"," 12.61"," 57.03","25.30"," 41.34","22.19","26.01","11.11","22.07"
"1996-03-14","14.14","14.84","30.33","39.90","30.69","10.12","38.54","35.04","64.01","19.30","12.31","34.60","23.56","10.67","26.61"," 6.98"," 29.04","34.15","19.74","21.50","25.15","28.13"," 12.45"," 55.60","23.88"," 41.15","22.08","25.82","11.41","22.43"
"1996-03-15","14.03","15.19","30.27","39.23","31.18","10.06","38.25","35.42","62.94","18.82","12.41","34.52","24.61","10.89","25.92"," 7.32"," 29.79","34.59","19.64","21.82","25.46","28.18"," 12.80"," 55.82","24.62"," 40.66","22.19","25.65","11.50","22.27"
"1996-03-18","14.63","15.31","30.52","41.54","31.83","10.34","39.02","36.02","63.58","19.42","12.76","35.01","25.38","11.00","26.21"," 7.40"," 30.97","35.03","20.18","21.91","25.89","28.47"," 13.16"," 56.81","23.56"," 41.76","22.62","25.73","11.86","21.51"
"1996-03-19","14.57","15.35","30.52","42.69","31.34","10.36","39.02","36.73","63.91","19.75","12.64","35.84","24.94","10.86","25.86"," 7.31"," 30.25","35.25","20.21","21.47","25.02","28.18"," 13.36"," 57.25","22.30"," 41.70","22.89","26.37","11.50","20.90"
"1996-03-20","14.23","15.27","30.39","42.33","30.69","10.32","39.85","36.40","63.15","19.18","12.66","35.34","24.05","10.81","25.92"," 6.90"," 29.07","34.37","20.58","21.76","25.27","28.58"," 13.08"," 57.14","23.11"," 42.56","23.22","26.86","11.56","20.98"
"1996-03-21","14.43","15.23","30.21","42.51","30.31","10.40","39.55","36.40","62.83","19.18","12.68","35.43","23.34","10.64","25.86"," 6.95"," 28.54","33.92","20.83","21.85","24.90","29.72"," 12.59"," 56.70","22.40"," 42.62","23.38","26.51","11.44","20.74"
"1996-03-22","14.34","15.31","30.21","43.11","29.99","10.48","39.67","36.18","62.94","19.39","12.84","35.26","23.90","10.84","26.32"," 6.98"," 28.39","33.81","20.58","21.94","25.21","28.81"," 12.64"," 56.70","22.27"," 42.99","23.11","26.66","11.50","20.86"
"1996-03-25","14.43","15.43","30.76","42.63","30.04","10.42","39.96","35.96","63.58","19.93","12.94","36.01","23.22","10.78","26.38"," 6.83"," 27.02","34.15","20.50","21.73","24.96","28.35"," 12.48"," 57.03","22.62"," 42.44","23.27","26.77","11.44","20.62"
"1996-03-26","14.60","15.31","30.95","42.63","30.26","10.58","40.14","35.58","62.61","20.49","12.94","35.92","23.07","10.64","25.98"," 6.98"," 27.52","34.59","20.47","21.97","24.71","29.09"," 12.84"," 57.25","22.98"," 42.74","23.38","26.86","11.44","20.74"
"1996-03-27","14.46","15.19","30.52","42.99","30.10","10.54","39.67","35.42","61.97","20.04","12.92","35.18","23.13","10.67","26.21"," 7.04"," 27.64","34.59","20.68","21.62","24.53","28.64"," 12.81"," 57.14","22.62"," 41.95","23.16","26.31","11.44","20.74"
"1996-03-28","14.80","15.55","30.21","42.87","29.67","10.46","39.67","35.86","61.54","19.96","12.82","35.76","23.00","10.70","26.61"," 7.01"," 27.27","34.48","20.65","21.53","24.46","28.58"," 12.78"," 58.35","22.75"," 41.95","23.16","26.28","11.62","20.74"
"1996-03-29","14.40","15.51","30.15","42.02","29.45","10.66","39.14","36.18","61.11","19.42","12.76","35.18","23.19","10.51","27.24"," 7.07"," 27.64","34.81","20.40","21.41","23.84","28.24"," 12.89"," 56.81","22.66"," 41.46","22.84","25.94","11.14","20.54"
"1996-04-01","14.17","15.78","30.70","41.17","29.23","10.71","39.85","36.56","62.40","19.78","13.01","37.08","23.71","10.51","27.19"," 7.10"," 27.43","34.15","21.12","21.65","24.46","28.75"," 12.84"," 58.46","23.27"," 42.25","21.64","25.82","11.38","20.86"
"1996-04-02","14.14","15.85","31.26","41.84","28.85","10.66","39.73","36.84","62.29","19.96","13.03","36.75","23.62","10.40","27.30"," 7.07"," 29.23","34.03","21.48","22.11","24.53","28.81"," 13.08"," 57.80","23.33"," 42.19","21.81","26.14","11.01","21.07"
"1996-04-03","13.88","15.77","31.63","42.14","29.56","10.68","39.73","36.62","61.75","19.98","13.15","36.34","23.74","10.34","27.01"," 7.17"," 29.76","34.15","21.23","21.85","24.22","28.81"," 13.06"," 57.69","23.79"," 42.44","21.86","26.28","10.95","21.11"
"1996-04-04","14.26","15.97","31.01","41.42","29.72","10.64","39.61","36.89","60.68","20.34","13.17","36.75","23.74","10.29","26.96"," 7.37"," 29.26","34.26","21.23","21.97","24.22","28.98"," 13.05"," 57.36","23.82"," 42.62","21.59","26.17","10.89","20.90"
"1996-04-08","14.55","15.38","29.84","40.26","29.29","10.10","39.02","36.35","59.60","19.87","13.05","36.09","24.02","10.01","26.32"," 7.54"," 29.66","33.92","20.43","21.39","23.78","28.07"," 12.97"," 56.70","23.40"," 41.40","20.90","25.85","10.71","20.70"
"1996-04-09","14.80","14.95","29.84","39.84","28.91"," 9.98","38.66","36.07","59.71","19.87","12.84","36.09","23.87","10.09","26.27"," 7.69"," 29.29","34.59","20.03","21.18","23.47","27.73"," 12.70"," 56.37","23.08"," 40.60","20.90","25.50","10.65","20.46"
"1996-04-10","15.03","14.47","30.21","39.05","28.80"," 9.61","37.30","36.07","59.28","19.63","12.56","36.58","24.08"," 9.76","25.92"," 7.68"," 28.82","35.14","19.38","20.49","23.47","26.65"," 12.70"," 56.26","22.53"," 39.62","20.85","25.18","10.59","19.61"
"1996-04-11","14.95","14.55","30.39","38.38","29.72"," 9.55","37.78","35.26","59.82","19.63","12.39","36.17","23.74"," 9.68","25.69"," 7.51"," 29.20","35.36","19.35","20.31","23.10","26.94"," 12.64"," 56.15","22.59"," 40.17","20.52","24.84","10.59","19.45"
"1996-04-12","15.01","14.83","30.89","39.54","30.42"," 9.84","38.19","35.86","59.82","19.51","12.60","36.75","23.50"," 9.87","25.92"," 7.41"," 27.71","34.81","19.82","20.57","24.03","27.50"," 12.64"," 56.37","22.98"," 40.72","20.74","24.90","10.95","19.77"
"1996-04-15","14.95","15.14","30.70","39.54","31.02","10.08","38.31","35.91","60.03","19.93","12.82","37.41","24.02","10.09","25.98"," 7.54"," 28.36","35.25","20.00","20.83","24.09","27.28"," 12.94"," 57.14","23.08"," 41.21","21.12","25.33","11.01","19.93"
"1996-04-16","14.86","14.91","30.52","39.17","30.53","10.02","38.49","36.13","62.83","19.93","12.74","37.99","24.51","10.20","26.38"," 8.07"," 28.70","36.24","19.96","21.15","24.15","27.22"," 13.16"," 56.70","23.50"," 41.76","21.39","25.85","10.95","20.05"
"1996-04-17","14.75","15.10","30.27","38.57","29.34"," 9.76","37.89","36.45","62.61","19.90","12.82","37.90","24.24","10.15","26.15"," 7.98"," 26.15","35.69","19.74","21.04","23.35","27.33"," 13.24"," 56.81","23.17"," 41.09","21.72","25.44","10.89","20.09"
"1996-04-18","14.83","14.87","30.02","39.48","28.46"," 9.80","37.60","36.45","64.12","19.51","12.99","37.66","24.61","10.15","26.55"," 8.18"," 26.21","35.80","19.78","21.27","23.22","27.84"," 13.62"," 56.81","23.04"," 41.34","21.67","25.42","10.71","20.26"
"1996-04-19","14.60","14.67","30.09","39.35","28.30"," 9.88","37.24","36.45","64.44","19.54","12.97","37.33","24.54","10.23","26.38"," 8.11"," 26.18","34.81","19.60","21.10","23.10","28.07"," 13.72"," 56.59","22.75"," 40.97","21.78","25.82","10.89","20.34"
"1996-04-22","14.52","14.91","30.09","39.90","28.51"," 9.94","38.13","36.78","64.98","19.54","13.03","37.00","24.94","10.20","26.32"," 8.42"," 26.65","34.92","19.35","20.89","23.59","27.96"," 14.09"," 56.81","22.72"," 41.64","22.11","26.17","10.95","20.18"
"1996-04-23","14.49","14.83","29.90","39.48","28.46","10.12","38.31","36.89","65.41","20.16","13.01","37.16","25.41","10.15","26.67"," 8.47"," 26.59","34.81","19.42","21.01","23.41","28.01"," 14.08"," 56.70","22.69"," 41.58","22.05","26.25","11.07","19.89"
"1996-04-24","14.37","14.71","29.84","39.05","28.19"," 9.96","38.01","36.51","66.06","20.07","12.94","36.91","26.15","10.12","26.55"," 8.74"," 26.53","34.48","19.31","20.83","23.35","27.39"," 13.94"," 56.92","22.49"," 41.34","22.00","25.82","11.07","19.53"
"1996-04-25","14.32","14.99","30.21","39.05","29.00","10.02","38.43","35.20","65.73","20.13","12.78","36.83","27.10","10.31","26.84"," 8.66"," 26.90","35.47","19.74","20.92","23.53","27.28"," 14.09"," 57.14","22.56"," 41.82","21.94","25.62","11.20","19.73"
"1996-04-26","14.40","15.26","30.27","39.17","28.24","10.04","38.43","34.55","65.41","20.10","12.76","36.25","27.01","10.37","27.07"," 8.61"," 26.77","35.03","20.00","21.04","23.84","27.22"," 14.19"," 57.25","23.04"," 41.52","21.83","25.50","11.50","19.93"
"1996-04-29","14.52","15.22","30.27","39.17","27.97"," 9.96","38.37","34.82","66.06","20.46","12.72","36.17","26.42","10.42","26.78"," 8.47"," 26.99","35.80","19.93","21.33","23.97","27.56"," 14.08"," 58.02","23.11"," 41.21","21.94","25.04","11.32","19.93"
"1996-04-30","14.34","15.30","30.21","39.84","27.91"," 9.94","38.54","34.98","65.84","20.25","12.66","35.84","26.08","10.42","26.73"," 8.42"," 26.77","35.14","19.96","21.47","23.78","27.45"," 14.16"," 57.80","23.27"," 41.34","21.94","25.53","11.56","19.97"
"1996-05-01","14.31","15.30","29.84","39.11","28.13"," 9.88","38.66","34.82","67.13","19.93","12.76","36.01","25.96","10.42","27.65"," 8.44"," 26.81","35.58","19.89","21.53","24.28","27.50"," 14.39"," 57.91","23.40"," 41.46","21.94","25.42","11.74","19.49"
"1996-05-02","14.19","14.91","29.28","37.60","28.13"," 9.55","38.01","34.38","66.06","19.69","12.70","36.09","25.68","10.26","27.19"," 8.46"," 26.81","35.58","18.99","20.78","23.53","26.65"," 13.95"," 57.47","22.91"," 40.66","21.67","24.92","11.44","19.33"
"1996-05-03","14.48","14.91","29.28","37.84","27.75"," 9.35","37.72","34.28","65.63","19.63","12.62","36.09","25.25","10.26","26.96"," 8.54"," 26.87","35.80","19.09","20.78","23.16","26.43"," 13.86"," 56.59","22.91"," 40.60","21.72","24.72","11.36","19.01"
"1996-05-06","15.23","14.47","29.41","37.23","27.81"," 9.23","38.25","34.17","63.47","19.69","12.49","35.92","26.24","10.23","26.96"," 8.55"," 26.59","35.36","18.80","20.83","23.66","25.86"," 13.97"," 57.80","22.69"," 40.72","21.61","24.29","11.38","19.37"
"1996-05-07","15.00","14.55","29.16","36.32","27.48"," 9.21","38.49","33.68","63.58","19.63","12.35","35.67","25.62","10.26","26.21"," 8.44"," 26.31","35.25","19.06","20.83","23.47","26.20"," 14.14"," 56.81","22.30"," 40.42","21.67","24.17","11.38","19.13"
"1996-05-08","15.00","15.10","29.59","37.05","27.42"," 9.53","39.14","34.28","65.30","19.93","12.45","35.59","25.56","10.12","26.50"," 8.55"," 26.31","35.14","19.53","21.33","23.78","26.94"," 14.28"," 56.70","22.66"," 41.21","21.89","23.97","11.74","19.01"
"1996-05-09","14.92","14.79","29.78","37.47","27.59"," 9.49","39.14","34.11","63.47","19.78","12.62","35.34","25.68","10.48","26.50"," 8.53"," 26.59","34.81","19.42","21.10","23.41","26.48"," 14.19"," 56.37","22.59"," 41.86","21.94","25.01","11.44","18.77"
"1996-05-10","15.20","14.99","30.15","38.51","27.70"," 9.57","39.67","34.55","64.34","19.90","12.74","34.93","26.73","10.89","26.55"," 8.60"," 26.43","34.92","19.93","21.27","23.53","26.94"," 14.36"," 57.36","22.72"," 42.19","22.05","25.44","11.50","19.09"
"1996-05-13","15.29","15.10","30.58","38.51","27.91"," 9.70","40.67","35.02","65.73","20.13","12.86","35.10","27.69","11.47","27.07"," 8.92"," 26.74","35.91","20.14","21.50","23.72","27.22"," 14.83"," 57.69","23.20"," 42.56","21.94","25.33","11.74","19.57"
"1996-05-14","15.18","14.99","30.95","39.66","28.40"," 9.82","41.97","36.33","66.38","20.19","12.92","36.44","27.81","11.69","27.24"," 9.06"," 26.99","36.13","20.21","21.47","23.72","27.50"," 14.88"," 57.36","23.53"," 42.44","21.94","25.16","11.98","19.61"
"1996-05-15","15.20","14.91","31.38","39.48","29.06"," 9.86","42.09","35.51","65.63","20.16","12.90","36.69","28.02","11.30","27.13"," 9.00"," 27.08","35.80","20.07","21.79","23.66","27.84"," 14.70"," 57.58","23.50"," 42.50","21.94","25.44","11.86","19.45"
"1996-05-16","15.12","14.75","30.76","39.96","29.93"," 9.84","43.04","35.13","65.84","19.98","13.09","36.94","25.93","11.52","26.83"," 8.94"," 26.99","36.35","20.11","21.88","23.72","28.18"," 14.64"," 59.23","23.62"," 42.93","21.72","25.39","11.92","19.57"
"1996-05-17","15.03","14.83","30.21","40.26","29.98"," 9.98","43.63","35.73","64.66","20.19","13.31","37.36","26.95","11.41","26.94"," 8.84"," 27.55","37.12","20.54","22.11","23.91","28.86"," 14.62"," 60.33","24.66"," 42.86","21.78","25.33","11.92","19.73"
"1996-05-20","14.60","14.95","30.76","40.08","29.55","10.02","43.98","36.39","66.59","20.79","13.83","37.69","27.07","11.72","27.29"," 8.83"," 27.86","37.78","20.54","22.20","24.15","28.81"," 14.59"," 61.21","24.82"," 42.86","21.56","25.42","11.92","19.93"
"1996-05-21","14.69","14.91","30.83","40.69","29.82","10.10","43.98","36.72","65.63","20.52","13.64","37.61","26.73","11.61","26.77"," 8.74"," 27.58","37.67","20.47","22.29","24.22","28.64"," 14.39"," 61.54","25.01"," 43.29","21.78","25.36","11.98","20.09"
"1996-05-22","14.51","15.06","31.01","41.42","30.15","10.18","44.57","36.33","66.16","20.91","13.91","37.53","26.27","11.52","27.06"," 8.69"," 27.43","38.33","21.05","22.61","24.65","28.64"," 14.61"," 61.62","25.21"," 43.96","22.05","25.89","12.22","20.22"
"1996-05-23","14.43","14.99","30.76","41.36","29.44","10.06","44.10","36.50","64.55","20.94","13.87","37.36","26.05","11.41","26.94"," 8.81"," 27.15","37.67","20.79","22.49","24.40","28.75"," 14.81"," 61.40","26.82"," 43.78","21.67","25.72","11.92","19.97"
"1996-05-24","14.48","14.95","31.01","40.69","29.76","10.08","44.93","36.33","65.30","20.73","13.93","36.78","26.11","11.41","26.66"," 8.83"," 27.02","36.78","20.72","22.75","24.34","29.26"," 14.81"," 62.28","26.72"," 44.21","21.89","25.63","12.10","20.14"
"1996-05-28","14.19","14.67","31.44","41.54","29.49"," 9.88","43.51","36.33","64.34","20.58","13.56","37.36","25.93","11.33","26.31"," 9.01"," 26.90","36.23","20.50","22.70","23.97","28.86"," 14.66"," 62.17","25.82"," 43.66","21.67","25.31","12.35","20.01"
"1996-05-29","14.28","14.79","31.63","41.17","29.60"," 9.91","43.51","35.62","64.34","20.28","13.48","36.78","25.90","11.14","25.67"," 8.87"," 26.56","35.68","20.29","22.43","24.15","28.92"," 14.64"," 61.07","26.11"," 43.05","21.45","25.17","12.35","19.49"
"1996-05-30","14.45","14.55","31.01","41.60","28.89","10.09","44.22","35.62","65.22","20.64","13.64","36.94","26.08","11.39","25.73"," 8.89"," 26.65","35.68","20.25","22.78","24.28","29.49"," 14.78"," 60.96","26.01"," 43.48","21.39","25.28","12.35","19.73"
"1996-05-31","14.22","14.43","30.76","41.36","28.57","10.06","43.51","35.02","64.36","20.19","13.56","36.69","26.24","11.25","25.33"," 9.39"," 26.53","35.34","20.25","22.70","23.91","29.32"," 14.84"," 60.40","25.66"," 42.99","21.61","25.40","12.53","19.57"
"1996-06-03","14.25","14.20","30.39","40.93","28.02","10.09","43.75","35.73","63.71","20.01","13.58","37.36","25.96","11.44","25.44"," 9.53"," 26.18","35.34","20.21","22.61","24.15","29.38"," 14.80"," 60.51","25.59"," 42.93","21.50","25.28","12.59","19.45"
"1996-06-04","14.11","14.28","30.15","40.81","28.62","10.27","43.98","35.40","64.47","20.22","13.74","37.53","26.64","12.05","25.44"," 9.49"," 26.31","35.34","20.47","22.90","24.03","29.55"," 14.73"," 60.62","26.17"," 43.35","21.61","25.40","12.71","19.37"
"1996-06-05","13.76","14.67","30.58","41.17","28.79","10.48","45.17","35.13","65.65","20.22","13.83","37.86","26.11","12.29","25.67"," 9.56"," 26.06","35.23","21.19","23.13","24.15","30.00"," 15.11"," 61.51","26.21"," 44.15","21.78","25.81","12.59","19.49"
